Run # 1
Initial state: 0 0.353044 0.883461 0.374618 0.0892476 0.233624 0.159797 0.307508 0.543915 0.697418 0.702097 0.105116 0.294256 0.124304 0.637281 0.176147 0.898389 0.70991 0.647907 0.872666 0.93707 0.817884 0.685127 0.241495 0.640371 0.0692925 0.668369 0.882856 0.49595 0.0636183 0.0130302 0.708721 0.335119 0.0928998 0.232938 0.930917 0.101518 0.853583 0.847971 0.738771 0.994614 0.15184 0.994297 0.759928 0.810848 0.102871 0.0814442 0.485698 0.162763 0.460095 0.886073 0.960784 0.0488125 0.605052 0.188808 0.868639 0.498126 0.670674 0.356003 0.622607 0.693662 0.770381 0.905516 0.241736 0.693004 0.402182 0.965282 0.552922 0.471785 0.292545 0.0845045 0.35559 0.00348034 0.293843 0.389841 0.382345 0.710925 0.0127965 0.30407 0.448501 0.698492 0.467161 0.748015 0.316364 0.759069 0.238359 0.362656 0.537759 0.0932717 0.477222 0.896655 0.967161 0.134013 0.924261 0.68325 0.89005 0.463696 0.146079 0.19175 0.267449 0.0483356 0.0676817 0.582547 0.227112 0.800816 0.905475 0.374644 0.768613 0.919724 0.841711 0.213593 0.442437 0.518438 0.342493 0.502733 0.972936 0.0571622 0.48411 0.240745 0.915958 0.330981 0.813285 0.086229 0.283783 0.797101 0.00317873 0.552477 0.933407 0.726148 0.320756 0.111736 0.982268 0.31393 0.965667 0.585708 0.0322359 0.645989 0.0613813 0.0928552 0.350328 0.507398 0.462359 0.224835 0.340733 0.232401 0.118416 0.0458959 0.454166 0.659142 0.919801 0.24634 0.346423 0.751228 0.341875 0.24182 0.127946 0.619192 0.85013 0.588895 0.334624 0.442158 0.336394 0.215493 0.914813 0.345026 0.661145 0.139621 0.000209124 0.199027 0.818906 0.0902343 0.737365 0.0876385 0.107303 0.193842 0.117845 0.58629 0.797155 0.0864403 0.940051 0.365081 0.473136 0.720235 0.683691 0.893786 0.567609 0.378216 0.231337 0.954987 0.127451 0.977412 0.107717 0.165539 0.913977 0.316414 0.768123 0.645455 0.672574 0.763952 0.550793 0.0974856 w: 1

t = 0
Improving policy...
PLANNING FROM:
action 63, numVisits=0, meanQ=-inf, numObservations: 0
action 75, numVisits=0, meanQ=-inf, numObservations: 0
action 74, numVisits=0, meanQ=-inf, numObservations: 0
action 73, numVisits=0, meanQ=-inf, numObservations: 0
action 72, numVisits=0, meanQ=-inf, numObservations: 0
action 71, numVisits=0, meanQ=-inf, numObservations: 0
action 70, numVisits=0, meanQ=-inf, numObservations: 0
action 69, numVisits=0, meanQ=-inf, numObservations: 0
action 68, numVisits=0, meanQ=-inf, numObservations: 0
action 67, numVisits=0, meanQ=-inf, numObservations: 0
action 66, numVisits=0, meanQ=-inf, numObservations: 0
action 65, numVisits=0, meanQ=-inf, numObservations: 0
action 64, numVisits=0, meanQ=-inf, numObservations: 0
action 76, numVisits=0, meanQ=-inf, numObservations: 0
action 62, numVisits=0, meanQ=-inf, numObservations: 0
action 61, numVisits=0, meanQ=-inf, numObservations: 0
action 60, numVisits=0, meanQ=-inf, numObservations: 0
action 59, numVisits=0, meanQ=-inf, numObservations: 0
action 58, numVisits=0, meanQ=-inf, numObservations: 0
action 57, numVisits=0, meanQ=-inf, numObservations: 0
action 56, numVisits=0, meanQ=-inf, numObservations: 0
action 55, numVisits=0, meanQ=-inf, numObservations: 0
action 54, numVisits=0, meanQ=-inf, numObservations: 0
action 53, numVisits=0, meanQ=-inf, numObservations: 0
action 52, numVisits=0, meanQ=-inf, numObservations: 0
action 51, numVisits=0, meanQ=-inf, numObservations: 0
action 88, numVisits=0, meanQ=-inf, numObservations: 0
action 100, numVisits=0, meanQ=-inf, numObservations: 0
action 99, numVisits=0, meanQ=-inf, numObservations: 0
action 98, numVisits=0, meanQ=-inf, numObservations: 0
action 97, numVisits=0, meanQ=-inf, numObservations: 0
action 96, numVisits=0, meanQ=-inf, numObservations: 0
action 95, numVisits=0, meanQ=-inf, numObservations: 0
action 94, numVisits=0, meanQ=-inf, numObservations: 0
action 93, numVisits=0, meanQ=-inf, numObservations: 0
action 92, numVisits=0, meanQ=-inf, numObservations: 0
action 91, numVisits=0, meanQ=-inf, numObservations: 0
action 90, numVisits=0, meanQ=-inf, numObservations: 0
action 89, numVisits=0, meanQ=-inf, numObservations: 0
action 50, numVisits=0, meanQ=-inf, numObservations: 0
action 87, numVisits=0, meanQ=-inf, numObservations: 0
action 86, numVisits=0, meanQ=-inf, numObservations: 0
action 85, numVisits=0, meanQ=-inf, numObservations: 0
action 84, numVisits=0, meanQ=-inf, numObservations: 0
action 83, numVisits=0, meanQ=-inf, numObservations: 0
action 82, numVisits=0, meanQ=-inf, numObservations: 0
action 81, numVisits=0, meanQ=-inf, numObservations: 0
action 80, numVisits=0, meanQ=-inf, numObservations: 0
action 79, numVisits=0, meanQ=-inf, numObservations: 0
action 78, numVisits=0, meanQ=-inf, numObservations: 0
action 77, numVisits=0, meanQ=-inf, numObservations: 0
action 12, numVisits=0, meanQ=-inf, numObservations: 0
action 24, numVisits=0, meanQ=-inf, numObservations: 0
action 23, numVisits=0, meanQ=-inf, numObservations: 0
action 22, numVisits=0, meanQ=-inf, numObservations: 0
action 21, numVisits=0, meanQ=-inf, numObservations: 0
action 20, numVisits=0, meanQ=-inf, numObservations: 0
action 19, numVisits=0, meanQ=-inf, numObservations: 0
action 18, numVisits=0, meanQ=-inf, numObservations: 0
action 17, numVisits=0, meanQ=-inf, numObservations: 0
action 16, numVisits=0, meanQ=-inf, numObservations: 0
action 15, numVisits=0, meanQ=-inf, numObservations: 0
action 14, numVisits=0, meanQ=-inf, numObservations: 0
action 13, numVisits=0, meanQ=-inf, numObservations: 0
action 25, numVisits=0, meanQ=-inf, numObservations: 0
action 11, numVisits=0, meanQ=-inf, numObservations: 0
action 10, numVisits=0, meanQ=-inf, numObservations: 0
action 9, numVisits=0, meanQ=-inf, numObservations: 0
action 8, numVisits=0, meanQ=-inf, numObservations: 0
action 7, numVisits=0, meanQ=-inf, numObservations: 0
action 6, numVisits=0, meanQ=-inf, numObservations: 0
action 5, numVisits=0, meanQ=-inf, numObservations: 0
action 4, numVisits=0, meanQ=-inf, numObservations: 0
action 3, numVisits=0, meanQ=-inf, numObservations: 0
action 2, numVisits=0, meanQ=-inf, numObservations: 0
action 1, numVisits=0, meanQ=-inf, numObservations: 0
action 0, numVisits=0, meanQ=-inf, numObservations: 0
action 37, numVisits=0, meanQ=-inf, numObservations: 0
action 49, numVisits=0, meanQ=-inf, numObservations: 0
action 48, numVisits=0, meanQ=-inf, numObservations: 0
action 47, numVisits=0, meanQ=-inf, numObservations: 0
action 46, numVisits=0, meanQ=-inf, numObservations: 0
action 45, numVisits=0, meanQ=-inf, numObservations: 0
action 44, numVisits=0, meanQ=-inf, numObservations: 0
action 43, numVisits=0, meanQ=-inf, numObservations: 0
action 42, numVisits=0, meanQ=-inf, numObservations: 0
action 41, numVisits=0, meanQ=-inf, numObservations: 0
action 40, numVisits=0, meanQ=-inf, numObservations: 0
action 39, numVisits=0, meanQ=-inf, numObservations: 0
action 38, numVisits=0, meanQ=-inf, numObservations: 0
action -1, numVisits=0, meanQ=-inf, numObservations: 0
action 36, numVisits=0, meanQ=-inf, numObservations: 0
action 35, numVisits=0, meanQ=-inf, numObservations: 0
action 34, numVisits=0, meanQ=-inf, numObservations: 0
action 33, numVisits=0, meanQ=-inf, numObservations: 0
action 32, numVisits=0, meanQ=-inf, numObservations: 0
action 31, numVisits=0, meanQ=-inf, numObservations: 0
action 30, numVisits=0, meanQ=-inf, numObservations: 0
action 29, numVisits=0, meanQ=-inf, numObservations: 0
action 28, numVisits=0, meanQ=-inf, numObservations: 0
action 27, numVisits=0, meanQ=-inf, numObservations: 0
action 26, numVisits=0, meanQ=-inf, numObservations: 0
Sampled 2652 episodes
GETTING ACTION FROM:
action 13, numVisits=2340, meanQ=12.467590, numObservations: 9
action 10, numVisits=27, meanQ=10.266307, numObservations: 6
action 50, numVisits=19, meanQ=9.897389, numObservations: 6
action 15, numVisits=11, meanQ=9.819100, numObservations: 5
action 42, numVisits=9, meanQ=9.668900, numObservations: 6
action 52, numVisits=20, meanQ=9.586500, numObservations: 8
action 69, numVisits=8, meanQ=9.248750, numObservations: 5
action 25, numVisits=6, meanQ=9.163333, numObservations: 3
action 5, numVisits=6, meanQ=8.998333, numObservations: 4
action 100, numVisits=6, meanQ=8.998333, numObservations: 5
action 30, numVisits=6, meanQ=8.998333, numObservations: 4
action 87, numVisits=8, meanQ=8.752512, numObservations: 4
action 46, numVisits=4, meanQ=8.497500, numObservations: 3
action 37, numVisits=4, meanQ=8.497500, numObservations: 4
action 55, numVisits=8, meanQ=8.380025, numObservations: 5
action 60, numVisits=6, meanQ=8.350000, numObservations: 4
action 41, numVisits=4, meanQ=8.250000, numObservations: 3
action 86, numVisits=6, meanQ=7.831667, numObservations: 5
action 7, numVisits=5, meanQ=7.596000, numObservations: 4
action 28, numVisits=8, meanQ=7.498750, numObservations: 5
action 99, numVisits=7, meanQ=7.290029, numObservations: 3
action 53, numVisits=4, meanQ=7.277500, numObservations: 3
action 70, numVisits=6, meanQ=7.018333, numObservations: 3
action 73, numVisits=5, meanQ=6.802020, numObservations: 4
action 81, numVisits=2, meanQ=6.500000, numObservations: 2
action 22, numVisits=2, meanQ=6.500000, numObservations: 2
action 47, numVisits=2, meanQ=6.500000, numObservations: 2
action 1, numVisits=2, meanQ=6.500000, numObservations: 2
action 93, numVisits=4, meanQ=6.500000, numObservations: 3
action 29, numVisits=2, meanQ=6.500000, numObservations: 2
action 31, numVisits=2, meanQ=6.500000, numObservations: 2
action 65, numVisits=2, meanQ=6.500000, numObservations: 2
action 90, numVisits=2, meanQ=6.500000, numObservations: 2
action 91, numVisits=2, meanQ=6.500000, numObservations: 2
action 35, numVisits=2, meanQ=6.500000, numObservations: 2
action 64, numVisits=5, meanQ=5.998000, numObservations: 4
action 40, numVisits=5, meanQ=5.998000, numObservations: 4
action 61, numVisits=3, meanQ=5.663333, numObservations: 3
action 14, numVisits=3, meanQ=5.663333, numObservations: 3
action 57, numVisits=3, meanQ=5.663333, numObservations: 3
action 27, numVisits=3, meanQ=5.663333, numObservations: 3
action 83, numVisits=3, meanQ=5.663333, numObservations: 3
action 56, numVisits=5, meanQ=5.204020, numObservations: 3
action 96, numVisits=3, meanQ=3.000000, numObservations: 3
action 74, numVisits=3, meanQ=3.000000, numObservations: 3
action 78, numVisits=3, meanQ=3.000000, numObservations: 2
action 0, numVisits=1, meanQ=-1.010000, numObservations: 1
action -1, numVisits=1, meanQ=-1.010000, numObservations: 1
action 23, numVisits=1, meanQ=-4.000000, numObservations: 1
action 32, numVisits=1, meanQ=-4.000000, numObservations: 1
action 8, numVisits=1, meanQ=-4.000000, numObservations: 1
action 4, numVisits=1, meanQ=-4.000000, numObservations: 1
action 26, numVisits=1, meanQ=-4.000000, numObservations: 1
action 71, numVisits=1, meanQ=-4.000000, numObservations: 1
action 16, numVisits=1, meanQ=-4.000000, numObservations: 1
action 89, numVisits=1, meanQ=-4.000000, numObservations: 1
action 76, numVisits=1, meanQ=-4.000000, numObservations: 1
action 67, numVisits=1, meanQ=-4.000000, numObservations: 1
action 79, numVisits=1, meanQ=-4.000000, numObservations: 1
action 80, numVisits=1, meanQ=-4.000000, numObservations: 1
action 82, numVisits=1, meanQ=-4.000000, numObservations: 1
action 20, numVisits=1, meanQ=-4.000000, numObservations: 1
action 84, numVisits=1, meanQ=-4.000000, numObservations: 1
action 85, numVisits=1, meanQ=-4.000000, numObservations: 1
action 19, numVisits=1, meanQ=-4.000000, numObservations: 1
action 63, numVisits=1, meanQ=-4.000000, numObservations: 1
action 48, numVisits=1, meanQ=-4.000000, numObservations: 1
action 49, numVisits=1, meanQ=-4.000000, numObservations: 1
action 2, numVisits=1, meanQ=-4.000000, numObservations: 1
action 51, numVisits=1, meanQ=-4.000000, numObservations: 1
action 45, numVisits=1, meanQ=-4.000000, numObservations: 1
action 43, numVisits=1, meanQ=-4.000000, numObservations: 1
action 54, numVisits=1, meanQ=-4.000000, numObservations: 1
action 3, numVisits=1, meanQ=-4.000000, numObservations: 1
action 39, numVisits=1, meanQ=-4.000000, numObservations: 1
action 58, numVisits=1, meanQ=-4.000000, numObservations: 1
action 59, numVisits=1, meanQ=-4.000000, numObservations: 1
action 98, numVisits=1, meanQ=-4.000000, numObservations: 1
action 17, numVisits=1, meanQ=-11.000000, numObservations: 1
action 11, numVisits=1, meanQ=-11.000000, numObservations: 1
action 88, numVisits=1, meanQ=-11.000000, numObservations: 1
action 92, numVisits=1, meanQ=-11.000000, numObservations: 1
action 18, numVisits=1, meanQ=-11.000000, numObservations: 1
action 97, numVisits=1, meanQ=-11.000000, numObservations: 1
action 12, numVisits=1, meanQ=-11.000000, numObservations: 1
action 9, numVisits=1, meanQ=-11.000000, numObservations: 1
action 94, numVisits=1, meanQ=-11.000000, numObservations: 1
action 95, numVisits=1, meanQ=-11.000000, numObservations: 1
action 21, numVisits=1, meanQ=-11.000000, numObservations: 1
action 77, numVisits=1, meanQ=-11.000000, numObservations: 1
action 75, numVisits=1, meanQ=-11.000000, numObservations: 1
action 24, numVisits=1, meanQ=-11.000000, numObservations: 1
action 6, numVisits=1, meanQ=-11.000000, numObservations: 1
action 72, numVisits=1, meanQ=-11.000000, numObservations: 1
action 68, numVisits=1, meanQ=-11.000000, numObservations: 1
action 66, numVisits=1, meanQ=-11.000000, numObservations: 1
action 33, numVisits=1, meanQ=-11.000000, numObservations: 1
action 62, numVisits=1, meanQ=-11.000000, numObservations: 1
action 34, numVisits=1, meanQ=-11.000000, numObservations: 1
action 36, numVisits=1, meanQ=-11.000000, numObservations: 1
action 38, numVisits=1, meanQ=-11.000000, numObservations: 1
action 44, numVisits=1, meanQ=-11.000000, numObservations: 1
action: 13
Next state: 0 0.353044 0.883461 0.374618 0.0892476 0.233624 0.159797 0.307508 0.543915 0.697418 0.702097 0.105116 0.294256 0.124304 0.637281 0.176147 0.898389 0.70991 0.647907 0.872666 0.93707 0.817884 0.685127 0.241495 0.640371 0.0692925 0.668369 0.882856 0.49595 0.0636183 0.0130302 0.708721 0.335119 0.0928998 0.232938 0.930917 0.101518 0.853583 0.847971 0.738771 0.994614 0.15184 0.994297 0.759928 0.810848 0.102871 0.0814442 0.485698 0.162763 0.460095 0.886073 0.960784 0.0488125 0.605052 0.188808 0.868639 0.498126 0.670674 0.356003 0.622607 0.693662 0.770381 0.905516 0.241736 0.693004 0.402182 0.965282 0.552922 0.471785 0.292545 0.0845045 0.35559 0.00348034 0.293843 0.389841 0.382345 0.710925 0.0127965 0.30407 0.448501 0.698492 0.467161 0.748015 0.316364 0.759069 0.238359 0.362656 0.537759 0.0932717 0.477222 0.896655 0.967161 0.134013 0.924261 0.68325 0.89005 0.463696 0.146079 0.19175 0.267449 0.0483356 0.0676817 0.582547 0.227112 0.800816 0.905475 0.374644 0.768613 0.919724 0.841711 0.213593 0.442437 0.518438 0.342493 0.502733 0.972936 0.0571622 0.48411 0.240745 0.915958 0.330981 0.813285 0.086229 0.283783 0.797101 0.00317873 0.552477 0.933407 0.726148 0.320756 0.111736 0.982268 0.31393 0.965667 0.585708 0.0322359 0.645989 0.0613813 0.0928552 0.350328 0.507398 0.462359 0.224835 0.340733 0.232401 0.118416 0.0458959 0.454166 0.659142 0.919801 0.24634 0.346423 0.751228 0.341875 0.24182 0.127946 0.619192 0.85013 0.588895 0.334624 0.442158 0.336394 0.215493 0.914813 0.345026 0.661145 0.139621 0.000209124 0.199027 0.818906 0.0902343 0.737365 0.0876385 0.107303 0.193842 0.117845 0.58629 0.797155 0.0864403 0.940051 0.365081 0.473136 0.720235 0.683691 0.893786 0.567609 0.378216 0.231337 0.954987 0.127451 0.977412 0.107717 0.165539 0.913977 0.316414 0.768123 0.645455 0.672574 0.763952 0.550793 0.0974856 w: 1
Observation: 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Immediate reward: -4
Updated belief

t = 1
Improving policy...
PLANNING FROM:
action 66, numVisits=188, meanQ=13.457023, numObservations: 9
action 81, numVisits=32, meanQ=10.496881, numObservations: 7
action 91, numVisits=14, meanQ=10.434286, numObservations: 6
action 15, numVisits=6, meanQ=9.788333, numObservations: 5
action 14, numVisits=8, meanQ=9.496250, numObservations: 5
action 71, numVisits=6, meanQ=9.163333, numObservations: 4
action 70, numVisits=6, meanQ=9.163333, numObservations: 3
action 7, numVisits=4, meanQ=8.497500, numObservations: 2
action 79, numVisits=5, meanQ=7.794000, numObservations: 3
action 94, numVisits=4, meanQ=7.525000, numObservations: 3
action 49, numVisits=4, meanQ=7.525000, numObservations: 2
action 83, numVisits=7, meanQ=6.868571, numObservations: 4
action 85, numVisits=2, meanQ=6.500000, numObservations: 2
action 38, numVisits=2, meanQ=6.500000, numObservations: 2
action 96, numVisits=2, meanQ=6.500000, numObservations: 1
action 25, numVisits=2, meanQ=6.500000, numObservations: 2
action 27, numVisits=2, meanQ=6.500000, numObservations: 1
action 98, numVisits=2, meanQ=6.500000, numObservations: 2
action 11, numVisits=2, meanQ=6.500000, numObservations: 2
action 48, numVisits=2, meanQ=6.500000, numObservations: 2
action 68, numVisits=2, meanQ=6.500000, numObservations: 2
action 5, numVisits=2, meanQ=6.500000, numObservations: 2
action 3, numVisits=2, meanQ=6.500000, numObservations: 2
action 54, numVisits=6, meanQ=6.500000, numObservations: 4
action 1, numVisits=2, meanQ=6.500000, numObservations: 2
action 60, numVisits=2, meanQ=6.500000, numObservations: 2
action 80, numVisits=3, meanQ=5.993333, numObservations: 3
action 64, numVisits=3, meanQ=5.993333, numObservations: 3
