Run # 1
Initial state: 0 0.175171 0.791499 0.614339 0.430463 0.388326 0.112831 0.620331 0.389772 0.518903 0.376537 0.879257 0.734961 0.38926 0.351125 0.0145895 0.842747 0.2224 0.329951 0.703448 0.432621 0.644196 0.424469 0.824693 0.994871 0.724939 0.391903 0.250352 0.803111 0.159081 0.486583 0.574173 0.280471 0.78834 0.806404 0.605163 0.141521 0.593522 0.805967 0.959371 0.252276 0.620864 0.469445 0.420391 0.143558 0.362437 0.484403 0.805085 0.390881 0.290175 0.928003 0.62611 0.139584 0.300501 0.101362 0.671262 0.862981 0.0079191 0.382764 0.061258 0.482186 0.0217994 0.571911 0.944598 0.978865 0.997384 0.393962 0.114943 0.460719 0.638268 0.927015 0.151914 0.909855 0.759626 0.927822 0.561188 0.839505 0.755081 0.811646 0.0327743 0.938019 0.864016 0.280042 0.889458 0.838623 0.928738 0.992724 0.130459 0.458609 0.26685 0.191671 0.859272 0.729187 0.228447 0.783703 0.399305 0.988359 0.499718 0.501771 0.793535 0.353036 0.37619 0.0226444 0.413084 0.872279 0.618743 0.53846 0.910748 0.937548 0.00729948 0.886483 0.609219 0.199266 0.840887 0.857643 0.325761 0.982876 0.62313 0.110407 0.165278 0.821925 0.534018 0.226271 0.0414898 0.692981 0.426041 0.171237 0.817557 0.482794 0.466426 0.575307 0.225186 0.375309 0.711662 0.899569 0.225625 0.047847 0.782793 0.561274 0.63058 0.249633 0.845011 0.874866 0.762015 0.472219 0.844867 0.157227 0.140167 0.738791 0.627761 0.0793448 0.285216 0.585755 0.916938 0.949435 0.521408 0.751338 0.095045 0.0664981 0.681317 0.407848 0.381171 0.278636 0.953106 0.568065 0.15666 0.657565 0.996953 0.689711 0.804206 0.375101 0.406198 0.773461 0.818072 0.943553 0.233354 0.607487 0.215211 0.281704 0.389318 0.944232 w: 1

t = 0
Improving policy...
PLANNING FROM:
action 56, numVisits=0, meanQ=-inf, numObservations: 0
action 67, numVisits=0, meanQ=-inf, numObservations: 0
action 66, numVisits=0, meanQ=-inf, numObservations: 0
action 65, numVisits=0, meanQ=-inf, numObservations: 0
action 64, numVisits=0, meanQ=-inf, numObservations: 0
action 63, numVisits=0, meanQ=-inf, numObservations: 0
action 62, numVisits=0, meanQ=-inf, numObservations: 0
action 61, numVisits=0, meanQ=-inf, numObservations: 0
action 60, numVisits=0, meanQ=-inf, numObservations: 0
action 59, numVisits=0, meanQ=-inf, numObservations: 0
action 58, numVisits=0, meanQ=-inf, numObservations: 0
action 57, numVisits=0, meanQ=-inf, numObservations: 0
action 68, numVisits=0, meanQ=-inf, numObservations: 0
action 55, numVisits=0, meanQ=-inf, numObservations: 0
action 54, numVisits=0, meanQ=-inf, numObservations: 0
action 53, numVisits=0, meanQ=-inf, numObservations: 0
action 52, numVisits=0, meanQ=-inf, numObservations: 0
action 51, numVisits=0, meanQ=-inf, numObservations: 0
action 50, numVisits=0, meanQ=-inf, numObservations: 0
action 49, numVisits=0, meanQ=-inf, numObservations: 0
action 48, numVisits=0, meanQ=-inf, numObservations: 0
action 47, numVisits=0, meanQ=-inf, numObservations: 0
action 46, numVisits=0, meanQ=-inf, numObservations: 0
action 79, numVisits=0, meanQ=-inf, numObservations: 0
action 90, numVisits=0, meanQ=-inf, numObservations: 0
action 89, numVisits=0, meanQ=-inf, numObservations: 0
action 88, numVisits=0, meanQ=-inf, numObservations: 0
action 87, numVisits=0, meanQ=-inf, numObservations: 0
action 86, numVisits=0, meanQ=-inf, numObservations: 0
action 85, numVisits=0, meanQ=-inf, numObservations: 0
action 84, numVisits=0, meanQ=-inf, numObservations: 0
action 83, numVisits=0, meanQ=-inf, numObservations: 0
action 82, numVisits=0, meanQ=-inf, numObservations: 0
action 81, numVisits=0, meanQ=-inf, numObservations: 0
action 80, numVisits=0, meanQ=-inf, numObservations: 0
